id_centro_vacunacion,id_ubigeo,nombre,lat,lon,entidad_administra,id_eess,departamento
105536,1863,CENTRO AMERICA,-8.36909693,-74.58666831,-,5536,UCAYALI
105565,1859,DOS DE MAYO,-8.36845371,-74.53973251,-,5565,UCAYALI
105564,1859,JOSE OLAYA,-8.3684339,-74.54870778,-,5564,UCAYALI
5177,1859,I.E. JOSE OLAYA BALANDRA,-8.3680481,-74.5482923,-,0,UCAYALI
106861,1872,SAN JUAN DE TAHUAPOA,-8.36801068,-75.06132115,-,6861,UCAYALI
3806,203,Caserío cruz pampa,-8.36797116,-77.97273722,-,0,ANCASH
105438,1860,SEÑOR DE LOS MILAGROS KM 24,-8.36759312,-74.770035,-,5438,UCAYALI
105537,1863,HUITOCOCHA,-8.36621774,-74.59968556,-,5537,UCAYALI
109849,1859,POLICLINICO POLICIAL PUCALLPA,-8.3646395,-74.5665971,-,9849,UCAYALI
3952,199,LOZA DEPORTIVA SANTA ROSA,-8.364006338,-78.004029,-,0,ANCASH
5174,1863,I.E. LA PERLA,-8.3639923,-74.5847305,-,0,UCAYALI
101754,237,PUESTO DE SALUD SAN MIGUEL,-8.36307918,-77.66187628,-,1754,ANCASH
151,1863,"I.E. 64103 ""diego Ferre Sosa""",-8.361984,-74.578374,MINSA,0,UCAYALI
2676,1863,I.E CNY,-8.3601851,-74.5695787,MINSA,0,UCAYALI
124808,1490,IPRESS LIBERTADOR,-8.3596799,-74.5791776,-,24808,LORETO
124810,1494,IPRESS TRES UNIDOS,-8.3596799,-74.5791776,-,24810,LORETO
101686,200,PUESTO DE SALUD FERRER,-8.35679727,-78.01881345,-,1686,ANCASH
152,1863,"I.E. N°64095 ""elias Aguirre""",-8.356122,-74.59656,MINSA,0,UCAYALI
113983,1863,LABORATORIO DE REFERENCIA REGIONAL EN SALUD PUBLICA UCAYALI,-8.35586119,-74.575921,-,13983,UCAYALI
105443,1864,NUEVO PIURA,-8.35452833,-74.98313167,-,5443,UCAYALI
105544,1863,SANTA TERESITA,-8.35451549,-74.67064283,-,5544,UCAYALI
105534,1863,CLAS   BELLAVISTA DE YARINACOCHA,-8.35318329,-74.57421724,-,5534,UCAYALI
106429,1766,SANTIAGO DE BORJA,-8.352281,-76.729516,-,6429,SAN MARTIN
106580,1816,SHUNTE,-8.35222833,-76.72959167,-,6580,SAN MARTIN
101685,200,PUESTO DE SALUD BOLOGNESI,-8.35132524,-78.05000211,-,1685,ANCASH
105532,1863,CLAS SAN PABLO DE TUSHMO.,-8.35127449,-74.59495898,-,5532,UCAYALI
111735,1863,SANIDAD DEL ALA AEREA N° 4,-8.35124405,-74.58281143,-,11735,UCAYALI
105442,1864,JUVENTUD,-8.35033833,-74.96086833,-,5442,UCAYALI
5546,1219,CS URPAY - URPAY,-8.3487266,-77.390685,-,0,LA LIBERTAD
105390,1219,URPAY,-8.34848233,-77.39088936,-,5390,LA LIBERTAD
3461,1219,LOSA DEPORTIVA - URPAY,-8.3474627,-77.3918504,MINSA,0,LA LIBERTAD
3749,1817,I.E.MANUEL ROMERO SEMINARIO,-8.347274593,-76.38883119,-,0,SAN MARTIN
106596,1817,SANTA LUCIA,-8.34666833,-76.38809833,-,6596,SAN MARTIN
110400,1817,POSTA MEDICA SANTA LUCIA,-8.34650643,-76.38817479,-,10400,SAN MARTIN
105330,1228,CALIPUY,-8.346475,-78.20669,-,5330,LA LIBERTAD
101800,237,PUESTO DE SALUD CHINGALPO,-8.33948661,-77.59607398,-,1800,ANCASH
105531,1863,SAN JOSE DE YARINACOCHA,-8.33608351,-74.59577743,-,5531,UCAYALI
105545,1863,CASHIVOCOCHA,-8.3347061,-74.63821755,-,5545,UCAYALI
101687,203,PUESTO DE SALUD HUANDOVAL,-8.3297298,-77.97607032,-,1687,ANCASH
106582,1817,NUEVO PORONGO,-8.32948444,-76.34448924,-,6582,SAN MARTIN
106592,1813,ISHANGA,-8.329175,-76.555995,-,6592,SAN MARTIN
111634,1228,MUNGURRAL,-8.326645,-78.34449,-,11634,LA LIBERTAD
101799,234,PUESTO DE SALUD ACOBAMBA,-8.32570899,-77.58084869,-,1799,ANCASH
105539,1863,CLAS  DE SAN JUAN YARINACOCHA .,-8.32492395,-74.60292375,-,5539,UCAYALI
105572,1859,YANAMAYO,-8.32331236,-74.50120992,-,5572,UCAYALI
4533,1207,Tambo la Victoria -  Tayambamba,-8.320767,-77.2168544,-,0,LA LIBERTAD
105540,1863,NUEVA LUZ DE FATIMA,-8.31962474,-74.57221108,-,5540,UCAYALI
3805,203,Caserío santa Ana,-8.317484785,-77.90142264,-,0,ANCASH
105440,1864,NUEVA REQUENA,-8.31083833,-74.861715,-,5440,UCAYALI
105373,1207,CHAQUICOCHA,-8.31028239,-77.23880764,-,5373,LA LIBERTAD
105389,1218,TAURIJA,-8.3077349,-77.4248739,-,5389,LA LIBERTAD
105538,1863,LEONCIO PRADO,-8.3072443,-74.5965412,-,5538,UCAYALI
3459,1218,ESTADIO DEL CLUB BOLIVAR - TAURIJA,-8.306745746,-77.42364015,MINSA,0,LA LIBERTAD
101693,202,PUESTO DE SALUD HUACASCHUQUE,-8.30625612,-78.00507775,-,1693,ANCASH
105546,1863,SANTA ROSA,-8.30499979,-74.61934555,-,5546,UCAYALI
105543,1863,MARISCAL SUCRE,-8.30378667,-74.57035333,-,5543,UCAYALI
117030,1228,OSAIGUE,-8.29517,-78.3491,-,17030,LA LIBERTAD
106579,1817,SANTA ROSA DE SHAPAJA,-8.29502167,-76.35805167,-,6579,SAN MARTIN
105568,1859,SANTA ELENA,-8.292655,-74.44432333,-,5568,UCAYALI
105331,1228,PUNCHAYPAMPA,-8.28353833,-78.18589833,-,5331,LA LIBERTAD
115886,1191,LA UNION,-8.28002404,-78.39045131,-,15886,LA LIBERTAD
3445,1207,IE. INSTITUTO SUPERIO PEDAGOCICO TAYABAMBA,-8.27986496,-77.29748298,MINSA,0,LA LIBERTAD
106576,1813,PUSHURUMBO,-8.27730414,-76.63992189,-,6576,SAN MARTIN
5193,1207, I.E. Francisco Bolognesi N° 80430 - TAYABAMBA,-8.2771216,-77.3009577,-,0,LA LIBERTAD
111802,1207,CENTRO DE SALUD CAP II TAYABAMBA,-8.2769363,-77.3008506,-,11802,LA LIBERTAD
3480,1207,CASA COMUNAL LA VICTORIA - TAYABAMBA,-8.2768959,-77.2983734,MINSA,0,LA LIBERTAD
4395,1207,Complejo recreativo coliseo cerrado - Tayabamba,-8.2768959,-77.2983734,-,0,LA LIBERTAD
3444,1207,IE. ANGELO PAGANI- TAYABAMBA,-8.276619078,-77.30083499,MINSA,0,LA LIBERTAD
105535,1863,SAN FRANCISCO DE YARINACOCHA,-8.27610142,-74.64147082,-,5535,UCAYALI
3780,204,LACABAMBA I.E. 88161,-8.276048936,-77.85557248,-,0,ANCASH
101689,201,PUESTO DE SALUD MAYAS,-8.27489885,-77.66860054,-,1689,ANCASH
3443,1207,IE. SANTO TORIBIO - TAYABAMBA,-8.273645427,-77.29927051,MINSA,0,LA LIBERTAD
106751,1191,CANRAZ,-8.27317232,-78.43055677,-,6751,LA LIBERTAD
5543,1207,Hospital Provincial TAYABAMBA,-8.2719577,-77.298585,-,0,LA LIBERTAD
105372,1207,HOSPITAL PROVINCIAL DE TAYABAMBA,-8.27191667,-77.298845,-,5372,LA LIBERTAD
3802,204,MORAYPAMPA,-8.269619261,-77.85315087,-,0,ANCASH
3879,201,CASERIO TANDAR,-8.267182588,-77.85002342,-,0,ANCASH
3963,201,MONTEGRANDE,-8.264464538,-77.85551658,-,0,ANCASH
101688,201,CENTRO DE SALUD CONCHUCOS,-8.26444022,-77.85198442,-,1688,ANCASH
5127,1816,I.E MANUEL SCORZA,-8.264346823,-76.79615228,-,0,SAN MARTIN
105332,1191,UNINGAMBAL,-8.26152,-78.38593,-,5332,LA LIBERTAD
101692,204,PUESTO DE SALUD LACABAMBA,-8.25931624,-77.89902352,-,1692,ANCASH
105571,1859,CHANCAY,-8.259025,-74.51063667,-,5571,UCAYALI
106575,1813,NUEVA ESPERANZA,-8.25423333,-76.55524,-,6575,SAN MARTIN
101695,206,CENTRO DE SALUD PALLASCA,-8.25103456,-77.99988877,-,1695,ANCASH
3957,207,CC.PP. COCHACONCHUCOS,-8.243731972,-77.88306495,-,0,ANCASH
5632,1207,PS UCRUMARCA - Tayabamba,-8.2433535,-77.3577748,-,0,LA LIBERTAD
4715,1207,Local comunal de Ucrumarca - Tayabamba,-8.2433535,-77.3577748,-,0,LA LIBERTAD
116110,1207,UCRUMARCA,-8.23887333,-77.35878667,-,16110,LA LIBERTAD
107208,1863,NUEVA UNION,-8.2381197,-74.58803866,-,7208,UCAYALI
105500,1866,MALDONADILLO,-8.23560456,-74.68754889,-,5500,UCAYALI
112853,1864,SAN PABLO DE JUANTIA,-8.23511833,-74.89245333,-,12853,UCAYALI
3961,207,CC.PPP. TILACO,-8.234316357,-77.88330092,-,0,ANCASH
106750,1191,CHINCHINVARA,-8.23070425,-78.37112873,-,6750,LA LIBERTAD
106752,1191,LA VEGA,-8.22770443,-78.43328249,-,6752,LA LIBERTAD
106578,1813,YACUSISA,-8.22503371,-76.61299043,-,6578,SAN MARTIN
820,1191,I.E. Jose Ensinas Franco - HUASO,-8.22444,-78.4139,-,0,LA LIBERTAD
105309,1191,HUASO,-8.2241786,-78.41282279,-,5309,LA LIBERTAD
234,1168,Teatro Salaverry,-8.22298606,-78.974,DIRESA,0,LA LIBERTAD
105236,1168,SALAVERRY,-8.22173708,-78.97673867,-,5236,LA LIBERTAD
111794,1168,POSTA DE SALUD SALAVERRY,-8.2212144,-78.9769632,-,11794,LA LIBERTAD
113248,1228,HUARAN UNINGAMBAL,-8.214235,-78.23051,-,13248,LA LIBERTAD
105376,1209,HUAYAUCITO,-8.21421,-77.48969167,-,5376,LA LIBERTAD
105237,1168,AURORA DIAZ,-8.21369889,-78.97820822,-,5237,LA LIBERTAD
5366,1168,CVP Salaverry,-8.2128769,-78.9782926,-,0,LA LIBERTAD
105542,1863,NUEVA ALEJANDRIA,-8.2123266,-74.61618742,-,5542,UCAYALI
5668,1213,PS UCTUBAMBA - ONGON,-8.2090919,-76.9830277,-,0,LA LIBERTAD
105462,1859,NUEVO UTUQUINIA,-8.20779891,-74.33778696,-,5462,UCAYALI
105380,1213,ONGON,-8.20768667,-76.983435,-,5380,LA LIBERTAD
3475,1213,PLAZA DE ARMAS ONGON,-8.207604289,-76.98350587,MINSA,0,LA LIBERTAD
5548,1213,PS ONGON - ONGON,-8.207603,-76.983332,-,0,LA LIBERTAD
105547,1863,SEÑOR DE LOS MILAGROS,-8.20742953,-74.65464276,-,5547,UCAYALI
105445,1864,MIRAFLORES,-8.20340667,-74.84646,-,5445,UCAYALI
116109,1209,BELLAVISTA,-8.20319333,-77.48810167,-,16109,LA LIBERTAD
3804,201,Losa deportiva huataullo,-8.20098505,-77.60673778,-,0,ANCASH
101690,201,PUESTO DE SALUD HUATAULLO,-8.20083573,-77.60650858,-,1690,ANCASH
105541,1863,CLAS UNION ZAPOTILLO,-8.20039435,-74.73736796,-,5541,UCAYALI
105310,1191,PARASIVE,-8.19869451,-78.38368536,-,5310,LA LIBERTAD
3442,1813,I.E.P.S.M.  N° 0413,-8.197104813,-76.57353884,-,0,SAN MARTIN
3958,207,PELAGATOS,-8.195849395,-77.8987604,-,0,ANCASH
3954,207,PARAGON,-8.195700725,-77.89612111,-,0,ANCASH
105338,1232,MOLLEPATA,-8.19410167,-77.95727667,-,5338,LA LIBERTAD
3776,207,PUESTO DE SALUD PAMPAS,-8.194010931,-77.89276835,-,0,ANCASH
101696,207,CENTRO DE SALUD PAMPAS,-8.19400779,-77.89265982,-,1696,ANCASH
3951,207,LOZA DEPORTIVA PAMPAS,-8.193810492,-77.89361056,-,0,ANCASH
3707,1232,PUESTO SATELITE MOLLEPATA - MOLLEPATA,-8.193748768,-77.95691814,MINSA,0,LA LIBERTAD
567,1232,I.E. San Geronimo De Mollepata,-8.19370544,-77.95681583,MINSA,0,LA LIBERTAD
5669,1211,PS HUAYLILLAS - HUAYLILLAS,-8.1933701,-77.3185193,-,0,LA LIBERTAD
106574,1813,"HOSPITAL II-1 ""DR. JOSE PEÑA PORTUGUEZ "" - TOCACHE",-8.19046675,-76.51359467,-,6574,SAN MARTIN
117523,1208,ARCAYPATA,-8.19008167,-77.42230167,-,17523,LA LIBERTAD
126906,1813,CENTRO DE SALUD MENTAL TOCACHE,-8.18997506,-76.51408873,-,26906,SAN MARTIN
110401,1813,POSTA MEDICA TOCACHE,-8.1887017,-76.5186088,-,10401,SAN MARTIN
122637,1813,CENTRO MEDICO FONSECA BRICEÑO,-8.18856365,-76.51267575,-,22637,SAN MARTIN
170,1813,I.E. N° 0412,-8.1880372,-76.51317221,DIRESA,0,SAN MARTIN
105378,1211,HUAYLILLAS,-8.18668833,-77.34317333,-,5378,LA LIBERTAD
114095,1813,CONSULTORIO MÉDICO VIRGEN DEL CARMEN,-8.18595814,-76.51583747,-,14095,SAN MARTIN
101691,201,PUESTO DE SALUD CHALAN,-8.18578058,-77.68414836,-,1691,ANCASH
126265,1813,enfermería militar del (BTN FFEE N° 15),-8.18569286,-76.52192944,-,26265,SAN MARTIN
107125,1166,HOSPITAL DISTRITAL ALTO MOCHE-WALTER CRUZ VILCA,-8.18523488,-78.98932943,-,7125,LA LIBERTAD
3803,201,COLEGIO CHALAN,-8.185220408,-77.68302075,-,0,ANCASH
105234,1166,SAN PEDRO - LAS DELICIAS,-8.18031533,-79.01280057,-,5234,LA LIBERTAD
117524,1208,EL PORVENIR,-8.179175,-77.414185,-,17524,LA LIBERTAD
105232,1166,ALTO MOCHE,-8.17759814,-78.99452855,-,5232,LA LIBERTAD
113427,1228,SURUVARA,-8.17736167,-78.220485,-,13427,LA LIBERTAD
3955,207,C.P. PARAGON,-8.177080976,-77.83885823,-,0,ANCASH
3956,207,CC.PP. CONSUZO,-8.175222514,-77.84966754,-,0,ANCASH
3959,207,CC.PP. PELAGATOS,-8.175091424,-77.80742123,-,0,ANCASH
5151,1228,"I.E. 80528 ""JOSE ESQUIVEL NUÑEZ"" - SURUVARA",-8.174822815,-78.13935692,-,0,LA LIBERTAD
566,1231,I.E. Nuestra Señora Del Monte Carmelo,-8.1741616,-77.9743281,MINSA,0,LA LIBERTAD
3782,207,PUYALLI,-8.172302485,-77.92076122,-,0,ANCASH
105305,1189,CALAMARCA,-8.17197256,-78.40994051,-,5305,LA LIBERTAD
105231,1166,SANTA LUCIA DE MOCHE,-8.17132713,-79.0088505,-,5231,LA LIBERTAD
117029,1232,LA YEGUADA,-8.17070333,-77.95627167,-,17029,LA LIBERTAD
233,1166,Coliseo Luz Marina Neyra De Fernandez,-8.17044266,-79.00904936,DIRESA,0,LA LIBERTAD
105336,1231,MOLLEBAMBA,-8.16955167,-77.97464833,-,5336,LA LIBERTAD
818,1189,I.E. 80553 Luis Felipe De La Puente,-8.16897,-78.41414898,-,0,LA LIBERTAD
124672,1166,"CENTRO DE SALUD MENTAL COMUNITARIO MOCHE ""MAEICH MUCHIK""",-8.16808104,-79.0120857,-,24672,LA LIBERTAD
108740,1166,CENTRO DE SALUD CON INTERNAMIENTO MOCHE,-8.167579,-79.0126097,-,8740,LA LIBERTAD
106628,207,PUESTO DE SALUD PUYALLI,-8.16705188,-77.92102621,-,6628,ANCASH
105459,1859,SAN ANTONIO,-8.16629486,-74.61212445,-,5459,UCAYALI
105460,1859,SANTA SOFIA,-8.16565513,-74.27318379,-,5460,UCAYALI
117522,1208,LLAMPAO,-8.16052667,-77.41634333,-,17522,LA LIBERTAD
105447,1864,NARANJAL,-8.15468167,-74.83260667,-,5447,UCAYALI
107124,1166,CURVA DE SUN,-8.15276494,-79.01257336,-,7124,LA LIBERTAD
105241,1170,BUENOS AIRES SUR,-8.14732205,-79.05059795,-,5241,LA LIBERTAD
105337,1231,SANTA CLARA DE TULPO,-8.14720167,-77.99519833,-,5337,LA LIBERTAD
3935,1228,I.E. 80522 ANTONIO ROBLES TIBURCIO - SANTIAGO DE CHUCO,-8.1468376,-78.1719866,MINSA,0,LA LIBERTAD
4284,1813,417 COLEGIO PRIMARIA-NUEVO BAMBAMARCA,-8.1453062,-76.5854459,-,0,SAN MARTIN
242,1170,I.E. Antonio Encinas,-8.14441039,-79.05071788,DIRESA,0,LA LIBERTAD
105233,1166,ELIO JACOBO CAFFO,-8.14437941,-78.99945321,-,5233,LA LIBERTAD
122252,1170,CIABU MEDICAL CENTER SAC,-8.1431141,-79.0362544,-,22252,LA LIBERTAD
124219,1160,MEDIC JURIS SERVICES PREMIUN,-8.1431141,-79.0362544,-,24219,LA LIBERTAD
124894,1170,MEDICENTRO EL GOLF,-8.1431141,-79.0362544,-,24894,LA LIBERTAD
125192,1170,UNIVERSIDAD CESAR VALLEJO,-8.1431141,-79.0362544,-,25192,LA LIBERTAD
105329,1228,HOSPITAL DE APOYO CESAR VALLEJO MENDOZA,-8.142575,-78.172465,-,5329,LA LIBERTAD
105239,1170,VICTOR LARCO,-8.14235958,-79.05276465,-,5239,LA LIBERTAD
106588,1813,NUEVO BAMBAMARCA,-8.14197667,-76.59216,-,6588,SAN MARTIN
125221,1170,FISIOTEC S.A.C.,-8.1417136,-79.0508441,-,25221,LA LIBERTAD
570,1228,I.E. Cesar Vallejo Mendoza,-8.1415262,-78.17456183,MINSA,0,LA LIBERTAD
5367,1170,Coliseo Municipal Victor Larco,-8.1393814,-79.0522232,-,0,LA LIBERTAD
243,1170,Preventorio,-8.13884426,-79.05148296,ESSALUD,0,LA LIBERTAD
122925,1170,HARGMED SAC,-8.1388325,-79.0603263,-,22925,LA LIBERTAD
105243,1170,HUAMAN,-8.13863792,-79.03998443,-,5243,LA LIBERTAD
105240,1170,HOSPITAL DISTRITAL VISTA ALEGRE,-8.13853166,-79.04842534,-,5240,LA LIBERTAD
2887,1170,I.E. VICTOR RAUL HAYA DE LA TORRE,-8.138440246,-79.04794676,-,0,LA LIBERTAD
5368,1170,CVP Hospital Vista Alegre - Victor Larco,-8.1384167,-79.0484856,-,0,LA LIBERTAD
105304,1188,SANTA TERESA,-8.13788712,-78.50255902,-,5304,LA LIBERTAD
111351,1170,POLICLINICO VICTOR LARCO HERRERA,-8.13771037,-79.04994322,-,11351,LA LIBERTAD
122298,1170,CEMOA,-8.1372521,-79.0520892,-,22298,LA LIBERTAD
3470,1209,PLAZA DE ARMAS HUAYAUCITO - CHILIA,-8.1371599,-77.5390127,MINSA,0,LA LIBERTAD
5553,1209,PS HUAYAUCITO - HUAYAUCITO,-8.1371599,-77.5390127,-,0,LA LIBERTAD
105444,1864,ESPERANZA  DE AGUAYTIA,-8.13713667,-74.81928667,-,5444,UCAYALI
107218,1189,BARRO NEGRO,-8.13665478,-78.39905703,-,7218,LA LIBERTAD
105381,1213,UCTUBAMBA,-8.13511167,-77.12843167,-,5381,LA LIBERTAD
3477,1213,CAMPO DEPORTIVO UCTUBAMBA - ONGON,-8.1346042,-77.1288994,MINSA,0,LA LIBERTAD
107243,1160,REGIONAL DE ENFERMEDADES NEOPLASICAS - NORTE - DR. LUIS PINILLOS GANOZA,-8.13429073,-79.01947678,-,7243,LA LIBERTAD
241,1170,I.E. Andres Avelino Caceres,-8.13403239,-79.03932479,DIRESA,0,LA LIBERTAD
125837,1170,CEDIMAGEN,-8.1339178,-79.046992,-,25837,LA LIBERTAD
106577,1813,BALSA PROBANA,-8.13341608,-76.53729891,-,6577,SAN MARTIN
105334,1229,MATERNO INFANTIL ANGASMARCA,-8.13290167,-78.05540833,-,5334,LA LIBERTAD
564,1229,I.E. Javier Heraud,-8.1325072,-78.05514353,MINSA,0,LA LIBERTAD
127252,1170,Asistencia Médica Inmediata - AMI,-8.1323518,-79.0381173,-,27252,LA LIBERTAD
5369,1170,CVP Liberacion social - Victor Larco,-8.1315402,-79.0487011,-,0,LA LIBERTAD
105242,1170,LIBERACION SOCIAL,-8.13133841,-79.04987749,-,5242,LA LIBERTAD
5015,1813,CENTRO EDUCATIVO NO ESCOLARIZADO JAVIER HERAUD,-8.130884616,-76.51162355,-,0,SAN MARTIN
118228,1209,LLUCHUBAMBA,-8.13068669,-77.57701531,-,18228,LA LIBERTAD
3960,207,CASERIO DE JONGOS,-8.130597248,-77.78675749,-,0,ANCASH
126580,1170,ESCALABS,-8.1304694,-79.0398028,-,26580,LA LIBERTAD
110279,1170,SANNA/SANCHEZ FERRER S.A.,-8.130136,-79.039329,-,10279,LA LIBERTAD
126578,1170,BERMANLAB,-8.1290785,-79.0389059,-,26578,LA LIBERTAD
117095,1170,CEMFAR,-8.129027,-79.0434946,-,17095,LA LIBERTAD
114771,1160,PACIFICO DEL NORTE SAC,-8.1288052,-79.0412685,-,14771,LA LIBERTAD
124254,1160,INSTITUTO DEL SUEÑO,-8.1283839,-79.0341573,-,24254,LA LIBERTAD
3472,1208,COLISEO MUNICIPAL BULDIBUYO -,-8.127423827,-77.39502017,MINSA,0,LA LIBERTAD
111069,1160,CENTRO DE SALUD  METROPOLITANO,-8.1273035,-79.0197207,-,11069,LA LIBERTAD
118843,1160,UPAO,-8.1270487,-79.0314757,-,18843,LA LIBERTAD
240,1160,Upao (Movil Y Peatonal),-8.12702081,-79.03147426,ESSALUD,0,LA LIBERTAD
106754,1188,PARUQUE BAJO,-8.12642704,-78.45322571,-,6754,LA LIBERTAD
105374,1208,BULDIBUYO,-8.12626,-77.395305,-,5374,LA LIBERTAD
5550,1208,P.S. BULDIBUYO - BULDIBUYO,-8.1261636,-77.39529,-,0,LA LIBERTAD
112909,1160,ODONTOLOGICO AMERICANO - TRUJILLO,-8.125345,-79.037223,-,12909,LA LIBERTAD
105375,1209,CHILIA,-8.12492025,-77.51582127,-,5375,LA LIBERTAD
3469,1209,ANFITEATRO MUNICIPAL CHILIA,-8.1243632,-77.5146453,MINSA,0,LA LIBERTAD
5670,1209,PS BELLAVISTA - CHILLIA,-8.1243632,-77.5146453,-,0,LA LIBERTAD
5671,1209,PS CUCAHUASI - HUAYO,-8.1243632,-77.5146453,-,0,LA LIBERTAD
5542,1209,C.S. CHILIA - Chilia,-8.1243632,-77.5146453,-,0,LA LIBERTAD
125222,1170,CLÍNICA FÁTIMA,-8.1240836,-79.0344735,-,25222,LA LIBERTAD
105195,1160,SAN MARTIN DE PORRES,-8.12384639,-79.02618409,-,5195,LA LIBERTAD
5353,1160,CVP San Martin - Trujillo,-8.1237237,-79.0263586,-,0,LA LIBERTAD
2881,1160,I.E. GUE JOSE FAUSTINO SANCHEZ CARRION (MOVIL),-8.123124461,-79.02384451,-,0,LA LIBERTAD
127330,1160,BERMANLAB,-8.1231127,-79.0377924,-,27330,LA LIBERTAD
237,1160,I.E. Gue José Faustino Sánchez Carrión (Movil),-8.12291311,-79.02459572,DIRESA,0,LA LIBERTAD
126676,1160,CORPSALUD,-8.1225969,-79.0232867,-,26676,LA LIBERTAD
124783,1160,QUALAB SAC,-8.1218772,-79.0342012,-,24783,LA LIBERTAD
114193,1160,VIRGEN DE ALTA GRACIA,-8.1218759,-79.0214192,-,14193,LA LIBERTAD
117830,1160,CLINICA SAN PABLO TRUJILLO,-8.1218187,-79.034041,-,17830,LA LIBERTAD
111636,1234,VILLA CRUZ DE ALGALLAMA,-8.12129167,-78.10490333,-,11636,LA LIBERTAD
105342,1234,SANTA CRUZ DE CHUCA,-8.1207,-78.14307,-,5342,LA LIBERTAD
126692,1160,MILAN SALUD,-8.1206704,-79.0199133,-,26692,LA LIBERTAD
111991,1160,CLINICA SAN ANTONIO,-8.1203381,-79.0353322,-,11991,LA LIBERTAD
105446,1864,SHAMBO PORVENIR,-8.12025333,-74.77125667,-,5446,UCAYALI
124216,1160,MEDICAL BREVETES,-8.1196211,-79.0244179,-,24216,LA LIBERTAD
106589,1813,TANANTA,-8.11928203,-76.5776413,-,6589,SAN MARTIN
127184,1160,TORINO,-8.119274,-79.02442,-,27184,LA LIBERTAD
3779,207,MONGON,-8.119128502,-77.6537567,-,0,ANCASH
125312,1160,EL GALENO DE ICA,-8.11871251,-79.02576935,-,25312,LA LIBERTAD
122758,1160,MEDITRAN TRUJILLO,-8.118697,-79.025468,-,22758,LA LIBERTAD
118927,1160,PRETEL,-8.1185585,-79.0246049,-,18927,LA LIBERTAD
123843,1160,OFTALMOVISION,-8.11853961,-79.03217864,-,23843,LA LIBERTAD
126210,1160,FAMILY MEDICAL CENTER S.A.C.,-8.11850222,-79.03246913,-,26210,LA LIBERTAD
118581,1160,SERVIMEDIC EIRL,-8.118498,-79.024737,-,18581,LA LIBERTAD
124792,1160,MAQUI MEDIC,-8.1183646,-79.0233499,-,24792,LA LIBERTAD
101697,207,PUESTO DE SALUD MONGON,-8.11825372,-77.65339423,-,1697,ANCASH
120110,1160,CENTRO MEDICO SAN ANTONIO,-8.1181126,-79.02492375,-,20110,LA LIBERTAD
124685,1160,SERVICIOS MEDICOS BELEN,-8.1179715,-79.024601,-,24685,LA LIBERTAD
118757,1160,DAKAR MEDIC,-8.1179406,-79.0245715,-,18757,LA LIBERTAD
124389,1160,EL REDENTOR SERVICIOS MÉDICOS,-8.1178851,-79.0245587,-,24389,LA LIBERTAD
127167,1160,DAKAR TRUJILLO,-8.11787662,-79.02451134,-,27167,LA LIBERTAD
122720,1160,G & M,-8.1176599,-79.0243299,-,22720,LA LIBERTAD
123909,1160,DERMATOLOGICA SAN VEUSTER,-8.1174817,-79.0340823,-,23909,LA LIBERTAD
122279,1160,GLORIOSO SAN MARTIN DE PORRES DEL PERU,-8.1173914,-79.0290379,-,22279,LA LIBERTAD
127249,1160,CEOR,-8.1173827,-79.0290495,-,27249,LA LIBERTAD
112911,1160,SANTA MARIA DE LA PIEDAD SAC.,-8.116994,-79.0236611,-,12911,LA LIBERTAD
126222,1160,CONTROL MEDIC,-8.11686611,-79.0295502,-,26222,LA LIBERTAD
235,1160,Cepunt,-8.11662793,-79.04332734,ESSALUD,0,LA LIBERTAD
116434,1160,TOMONORTE,-8.1166262,-79.0308702,-,16434,LA LIBERTAD
119821,1160,LABORATORIO DE ANÀLISIS CLÌNICOS ROSARIO,-8.1165261,-79.0267863,-,19821,LA LIBERTAD
122155,1160,NATIVIDAD,-8.116499,-79.0234528,-,22155,LA LIBERTAD
124386,1160,GALAXI CARR,-8.116491,-79.025394,-,24386,LA LIBERTAD
119573,1160,S.E. MEDICAS NOR PACIFICO SAC,-8.116368,-79.0241162,-,19573,LA LIBERTAD
120674,1160,LABORATORIO DE ANALISIS CLINICOS LABLIMA,-8.1162257,-79.0274517,-,20674,LA LIBERTAD
124952,1160,MEDICENTRO TRUJILLO,-8.1160962,-79.0239778,-,24952,LA LIBERTAD
109816,1160,MISION MEDICA SAC,-8.1159953,-79.0287659,-,9816,LA LIBERTAD
124248,1160,LOS ANGELES,-8.1156247,-79.0224571,-,24248,LA LIBERTAD
109948,1160,LABORATORIO REFERENCIAL,-8.11524907,-79.0276886,-,9948,LA LIBERTAD
121602,1160,POLICLINICO LIBERTAD,-8.1151179,-79.0200062,-,21602,LA LIBERTAD
124018,1160,MEDICAR DELUXE,-8.1150194,-79.0257106,-,24018,LA LIBERTAD
114629,1160,ESTUDIOS RADIOGRAFICOS SAN LORENZO,-8.1149542,-79.030446,-,14629,LA LIBERTAD
115888,1189,HUAGAL,-8.11494325,-78.3697271,-,15888,LA LIBERTAD
819,1190,I.E. Virgen Natividad Nivel -CARABAMBA,-8.114677,-78.607848,-,0,LA LIBERTAD
105192,1160,HOSPITAL BELEN DE TRUJILLO,-8.11466301,-79.02843802,-,5192,LA LIBERTAD
128091,1160,OFTALMOCENTER,-8.11459844,-79.03401071,-,28091,LA LIBERTAD
121635,1160,HORIZONTE MEDIC,-8.114448,-79.011939,-,21635,LA LIBERTAD
